,CAPE-V Severity,CAPE-V Roughness,CAPE-V Breathiness,CAPE-V Strain,CAPE-V Pitch,CAPE-V Loudness
162,14.166666666666666,16.666666666666668,3.5,12.5,12.166666666666666,8.5
163,10.666666666666666,14.166666666666666,4.0,3.1666666666666665,6.166666666666667,2.6666666666666665
164,18.333333333333332,16.666666666666668,25.5,22.166666666666668,12.666666666666666,8.333333333333334
165,13.5,11.0,8.166666666666666,5.5,1.1666666666666667,4.166666666666667
166,19.333333333333332,6.166666666666667,18.5,9.166666666666666,1.0,17.5
167,23.833333333333332,17.833333333333332,15.333333333333334,21.833333333333332,2.6666666666666665,6.166666666666667
168,53.5,55.333333333333336,26.0,54.833333333333336,28.666666666666668,21.166666666666668
169,39.833333333333336,37.166666666666664,21.666666666666668,30.833333333333332,10.833333333333334,8.166666666666666
170,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.5,4.166666666666667
171,40.833333333333336,39.5,27.666666666666668,40.0,19.0,20.0
172,18.5,23.833333333333332,8.833333333333334,7.166666666666667,19.833333333333332,5.5
173,77.83333333333333,66.0,76.33333333333333,66.66666666666667,72.83333333333333,71.33333333333333
174,39.5,39.0,16.166666666666668,49.666666666666664,21.666666666666668,32.333333333333336
175,7.5,6.5,7.0,6.666666666666667,10.166666666666666,3.3333333333333335
176,71.16666666666667,4.333333333333333,72.83333333333333,59.5,28.333333333333332,72.16666666666667
177,18.333333333333332,16.5,5.5,10.0,9.666666666666666,24.333333333333332
178,18.166666666666668,12.0,21.5,9.833333333333334,2.3333333333333335,14.666666666666666
179,69.5,70.33333333333333,61.166666666666664,48.5,61.166666666666664,67.16666666666667
180,70.5,61.833333333333336,71.66666666666667,45.833333333333336,58.333333333333336,70.66666666666667
181,11.833333333333334,2.8333333333333335,5.166666666666667,8.833333333333334,10.666666666666666,0.8333333333333334
182,9.0,2.6666666666666665,11.666666666666666,4.5,3.3333333333333335,11.666666666666666
183,57.333333333333336,45.333333333333336,33.833333333333336,56.5,33.833333333333336,34.833333333333336
184,29.833333333333332,18.5,30.0,10.833333333333334,15.5,31.666666666666668
185,6.666666666666667,8.5,4.666666666666667,2.1666666666666665,3.0,4.166666666666667
186,65.16666666666667,62.0,47.666666666666664,62.166666666666664,32.166666666666664,55.833333333333336
187,21.166666666666668,12.5,18.5,21.666666666666668,4.166666666666667,12.0
188,2.5,0.3333333333333333,0.16666666666666666,3.6666666666666665,2.5,2.5
189,73.5,24.333333333333332,73.5,74.0,29.833333333333332,74.16666666666667
190,9.333333333333334,11.666666666666666,1.0,10.5,13.166666666666666,10.333333333333334
191,11.333333333333334,13.333333333333334,8.0,11.833333333333334,1.8333333333333333,8.333333333333334
192,34.166666666666664,11.666666666666666,31.5,9.0,13.833333333333334,31.5
193,6.666666666666667,0.16666666666666666,8.833333333333334,4.166666666666667,0.3333333333333333,7.166666666666667
194,29.833333333333332,25.333333333333332,9.166666666666666,26.5,24.0,5.833333333333333
195,59.5,35.166666666666664,62.833333333333336,25.666666666666668,23.833333333333332,51.833333333333336
196,45.666666666666664,41.833333333333336,27.833333333333332,41.333333333333336,37.5,19.833333333333332
197,20.833333333333332,15.5,20.333333333333332,20.0,12.833333333333334,22.166666666666668
198,56.5,61.5,12.0,31.5,51.666666666666664,24.166666666666668
199,4.833333333333333,6.5,0.6666666666666666,4.5,4.833333333333333,0.3333333333333333
200,17.0,13.666666666666666,7.0,2.0,6.666666666666667,0.16666666666666666
201,11.166666666666666,4.0,14.0,4.333333333333333,1.0,0.16666666666666666
202,5.666666666666667,11.333333333333334,0.3333333333333333,1.8333333333333333,2.1666666666666665,3.3333333333333335
203,26.333333333333332,25.833333333333332,13.833333333333334,2.5,0.3333333333333333,11.333333333333334
204,12.0,20.666666666666668,6.166666666666667,1.0,7.666666666666667,0.6666666666666666
205,9.5,8.0,2.0,9.666666666666666,5.166666666666667,1.6666666666666667
206,31.166666666666668,29.5,31.833333333333332,7.333333333333333,6.0,12.333333333333334
207,68.16666666666667,9.666666666666666,6.166666666666667,68.33333333333333,6.0,8.0
208,88.33333333333333,22.5,90.83333333333333,22.333333333333332,29.333333333333332,66.33333333333333
209,39.166666666666664,32.666666666666664,17.5,28.166666666666668,27.833333333333332,4.0
210,77.33333333333333,66.66666666666667,56.166666666666664,58.666666666666664,35.833333333333336,30.5
211,68.83333333333333,18.833333333333332,63.333333333333336,29.0,56.5,51.166666666666664
212,51.0,33.666666666666664,12.666666666666666,55.166666666666664,19.333333333333332,4.166666666666667
213,10.5,11.0,13.833333333333334,7.0,3.1666666666666665,1.1666666666666667
214,32.0,5.166666666666667,5.0,31.666666666666668,18.5,5.0
215,85.5,19.333333333333332,0.8333333333333334,83.66666666666667,18.666666666666668,15.0
216,72.5,22.833333333333332,63.333333333333336,33.666666666666664,42.833333333333336,41.833333333333336
217,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.0,1.1666666666666667,0.6666666666666666
218,6.833333333333333,7.5,0.16666666666666666,4.5,0.16666666666666666,1.8333333333333333
219,47.166666666666664,14.833333333333334,12.333333333333334,49.166666666666664,14.333333333333334,24.333333333333332
220,25.5,23.833333333333332,12.833333333333334,3.6666666666666665,4.833333333333333,1.8333333333333333
221,14.0,16.5,2.8333333333333335,5.0,8.166666666666666,8.0
222,0.5,1.5,0.5,0.5,0.6666666666666666,2.8333333333333335
223,5.166666666666667,7.5,9.0,0.16666666666666666,1.5,5.0
224,23.666666666666668,17.5,22.333333333333332,15.833333333333334,9.5,12.0
225,81.5,78.66666666666667,65.5,28.166666666666668,36.0,34.166666666666664
226,14.666666666666666,14.0,10.166666666666666,3.1666666666666665,13.5,7.666666666666667
227,18.833333333333332,11.5,18.166666666666668,8.166666666666666,2.3333333333333335,3.3333333333333335
228,10.166666666666666,3.5,2.3333333333333335,5.0,0.6666666666666666,0.6666666666666666
229,19.0,19.833333333333332,8.166666666666666,17.666666666666668,16.666666666666668,3.0
230,0.8333333333333334,1.5,0.8333333333333334,1.0,0.8333333333333334,1.1666666666666667
231,14.833333333333334,13.166666666666666,14.333333333333334,5.5,6.333333333333333,14.0
232,4.666666666666667,5.0,5.5,0.5,0.5,0.6666666666666666
233,0.3333333333333333,4.166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
234,3.6666666666666665,0.5,0.5,1.5,0.5,0.8333333333333334
235,21.0,11.833333333333334,21.0,2.3333333333333335,3.5,8.833333333333334
236,1.8333333333333333,2.8333333333333335,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.0
237,4.166666666666667,9.0,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334
238,7.833333333333333,5.166666666666667,0.3333333333333333,21.666666666666668,1.6666666666666667,5.333333333333333
239,10.333333333333334,6.833333333333333,1.8333333333333333,5.666666666666667,8.333333333333334,0.6666666666666666
240,3.0,10.5,0.0,0.3333333333333333,0.3333333333333333,0.5
241,1.8333333333333333,10.0,0.16666666666666666,4.333333333333333,1.1666666666666667,0.0
242,4.333333333333333,7.0,2.5,2.6666666666666665,0.5,1.0
243,7.0,8.666666666666666,2.3333333333333335,5.166666666666667,0.3333333333333333,0.5
244,25.833333333333332,18.666666666666668,17.833333333333332,15.0,3.0,1.0
245,16.666666666666668,16.166666666666668,1.1666666666666667,14.333333333333334,1.3333333333333333,3.5
246,43.166666666666664,43.666666666666664,11.333333333333334,27.666666666666668,3.1666666666666665,1.0
247,20.166666666666668,20.0,12.166666666666666,3.6666666666666665,3.0,1.3333333333333333
248,20.833333333333332,21.333333333333332,17.333333333333332,8.5,2.5,0.16666666666666666
249,19.166666666666668,14.833333333333334,16.666666666666668,5.833333333333333,1.0,3.6666666666666665
250,11.833333333333334,10.333333333333334,3.0,7.5,0.0,0.0
251,20.833333333333332,12.5,9.0,15.333333333333334,0.3333333333333333,0.3333333333333333
252,17.333333333333332,9.333333333333334,19.333333333333332,4.333333333333333,1.6666666666666667,9.5
253,13.0,8.0,8.666666666666666,6.5,0.0,1.6666666666666667
254,4.833333333333333,4.666666666666667,1.0,0.0,0.16666666666666666,0.16666666666666666
255,15.5,14.666666666666666,2.8333333333333335,11.833333333333334,0.0,4.5
256,19.833333333333332,9.833333333333334,19.0,11.833333333333334,13.0,14.5
257,10.666666666666666,9.5,7.833333333333333,4.333333333333333,3.6666666666666665,0.16666666666666666
258,28.833333333333332,23.166666666666668,4.333333333333333,24.833333333333332,0.8333333333333334,5.333333333333333
259,18.0,13.833333333333334,14.5,0.16666666666666666,0.0,0.0
260,20.166666666666668,19.166666666666668,4.666666666666667,7.166666666666667,0.0,9.166666666666666
261,13.166666666666666,8.0,14.5,7.666666666666667,0.0,0.0
262,17.333333333333332,8.666666666666666,21.166666666666668,0.8333333333333334,1.3333333333333333,6.333333333333333
263,32.833333333333336,12.666666666666666,37.0,7.166666666666667,5.0,11.5
264,26.0,23.0,21.333333333333332,11.333333333333334,16.333333333333332,8.0
265,8.5,2.6666666666666665,7.833333333333333,0.0,0.0,0.0
266,8.333333333333334,6.5,1.1666666666666667,5.5,0.6666666666666666,0.16666666666666666
267,10.166666666666666,10.5,6.5,5.666666666666667,2.5,0.16666666666666666
268,22.0,11.333333333333334,8.833333333333334,16.333333333333332,5.333333333333333,6.166666666666667
269,6.166666666666667,5.166666666666667,3.0,4.0,0.0,0.0
270,2.8333333333333335,0.5,3.5,0.0,0.0,0.6666666666666666
271,13.0,13.666666666666666,3.1666666666666665,17.5,1.5,1.3333333333333333
272,12.666666666666666,15.333333333333334,1.8333333333333333,13.166666666666666,1.8333333333333333,1.1666666666666667
273,36.5,20.0,11.666666666666666,31.5,21.166666666666668,19.0
274,28.333333333333332,19.0,18.166666666666668,13.666666666666666,3.1666666666666665,2.6666666666666665
275,16.833333333333332,15.0,12.5,7.666666666666667,2.6666666666666665,2.1666666666666665
276,13.833333333333334,11.666666666666666,5.833333333333333,6.5,3.0,1.3333333333333333
277,24.333333333333332,19.666666666666668,1.5,13.833333333333334,7.666666666666667,4.666666666666667
278,15.0,15.333333333333334,2.0,13.166666666666666,1.3333333333333333,0.16666666666666666
279,10.0,1.0,10.666666666666666,5.833333333333333,1.5,1.8333333333333333
280,17.833333333333332,10.0,3.6666666666666665,12.5,0.3333333333333333,5.166666666666667
281,12.5,4.333333333333333,2.3333333333333335,10.333333333333334,0.0,6.166666666666667
282,15.5,15.333333333333334,4.166666666666667,9.666666666666666,9.666666666666666,0.16666666666666666
283,9.166666666666666,6.0,9.666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333
284,6.5,2.0,0.0,6.666666666666667,0.0,0.0
285,9.166666666666666,6.166666666666667,0.6666666666666666,9.5,0.16666666666666666,0.16666666666666666
286,31.333333333333332,28.333333333333332,19.0,23.666666666666668,10.833333333333334,8.5
287,47.833333333333336,46.0,24.0,33.666666666666664,10.666666666666666,3.6666666666666665
288,7.0,4.5,5.666666666666667,7.5,0.16666666666666666,0.16666666666666666
289,19.333333333333332,20.5,6.0,12.166666666666666,0.0,0.16666666666666666
290,11.0,9.0,10.833333333333334,4.833333333333333,0.6666666666666666,0.16666666666666666
291,0.3333333333333333,3.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333
292,4.833333333333333,3.8333333333333335,2.1666666666666665,5.666666666666667,1.0,2.1666666666666665
293,4.0,6.166666666666667,3.1666666666666665,3.8333333333333335,0.5,0.5
